1.0395036850572266,1.392846400008435,1.7728638549466278,1.973199214720246,2.302032375562477,2.3076792849607264
0.9031437459969105,1.691366242762587,1.7253345845197587,1.7523934579104623,2.0237988977416883,2.0440358757694157
0.9555655336896486,1.5684680154872428,1.666903353811092,1.7262964298138077,1.90291230466455,2.0972025694341907
1.0636664296007996,1.2362075132162171,1.3686997794435123,1.916367129975125,1.9708161658673033,2.184603516792124
0.8105978333562509,2.016551437600759,2.0557361087909665,2.2574888108438427,2.3837017549043455,2.398881091465439
1.1425737067694761,1.190073809756912,1.3505750498664326,1.820136652406166,1.8448869446213112,2.0454151227638024
0.8688667592077544,2.018950850507307,2.0404217662966717,2.0899890167964252,2.2288980867987163,2.2708925214653175
1.2541347941018526,1.2688768124506622,1.352965887967309,1.8635795749439157,2.096070932785147,2.3364339703893653
0.9096477507220969,1.832007002212303,1.9268721412193746,1.9506241631611358,2.1249350355620322,2.1786094410540713
1.0853339601449887,1.2943020435388035,1.4538891322528775,1.8862931393870843,1.908585661045637,2.3370943998626243
1.1112410181048171,1.2548517749177308,1.4647127729126908,1.8743557266142512,1.99705947637569,2.103513148091633
0.8480266288017818,1.6378523912306844,1.7514230956488137,1.8494844896357876,1.9474209755987457,2.083833134244234
1.2712261292146851,1.2776155242820835,1.5696351060287261,1.9987040852139468,2.155783482077498,2.172202474839952
0.8013933410562446,1.9511545460660817,2.0135729667610485,2.03643117110242,2.116408716302892,2.1866654414624738
1.0946551801632134,1.3974569320850243,1.554346580026676,1.9174797699808488,2.015309966850281,2.1638151932851546
0.7748246785015158,1.318491337467424,1.5996802518498212,1.612074211069895,1.8288827194772546,1.9043391826031273
1.062020413541205,1.241089030569434,1.5166453223928773,1.5975337866097796,1.8277148108634407,2.0765436548148206
1.3393040333935726,1.3797769144799465,1.5590913119722702,2.2228053117413222,2.337715318676319,2.5566600213906163
1.296392865900773,1.379903953468588,1.540678187232167,2.229182914733793,2.270227934508371,2.4953429279978243
